DEM数据文件,经度,纬度,起始角度,终止角度,视点高度,SPDERL算法耗时(秒),xdraw算法耗时(秒),时间消耗比
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.17693741,28.4319805,59.96476467,334.8483406,3000,1.146917,1.524619,0.752264664
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.40977034,28.34894854,10.28359648,326.8867898,3000,1.267319,1.519998,0.833763597
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.26556603,28.42412298,18.36960505,158.3666827,3000,0.744559,1.493247,0.498617442
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.46910415,28.69342946,311.6856857,313.888405,3000,0.073001,1.484846,0.049164021
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.52110519,28.75514608,279.322961,287.8617242,3000,0.037002,1.461452,0.025318656
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.69608536,28.31627481,218.0041746,265.5602972,3000,0.267,1.484257,0.179887984
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.20423076,28.69108006,180.8121027,316.3431396,3000,0.573629,1.496914,0.383207719
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.7631622,28.14113478,209.4890922,235.5233207,3000,0.303022,1.462771,0.207156144
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.17203047,28.33798139,147.3905233,342.7981617,3000,0.899733,1.509182,0.596172629
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.7077193,34.12983653,107.8651073,243.3441484,3000,0.70458,1.52339,0.462507959
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.3733777,34.58043225,100.7763406,276.0753413,3000,0.972192,1.55323,0.625916316
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.1996989,34.8155683,29.64768032,227.7712159,3000,1.041101,1.58517,0.656775614
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.4671366,34.68029346,204.4433163,308.1861716,3000,0.548502,1.548398,0.354238381
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.1013696,34.19663339,182.5217036,254.640983,3000,0.408997,1.549372,0.263975985
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.7045955,34.19251654,84.89925563,108.3219326,3000,0.379997,1.513507,0.251070527
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.8005637,34.79299613,44.09549282,80.1860682,3000,0.295001,1.507811,0.195648526
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.5206154,34.35358741,0.50249483,80.85061394,3000,0.410249,1.556954,0.263494618
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.5014767,34.28765453,247.5034052,342.540696,3000,0.558095,1.53476,0.36363666
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.251045,34.35147538,76.27402025,282.9186139,3000,1.090859,1.584699,0.688369842
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.8961993,41.19224947,91.86763867,193.3131215,3000,0.611012,1.52803,0.399869113
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.7695492,41.66662311,152.1039492,297.9171153,3000,0.817639,1.544517,0.529381677
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.5418949,41.62194975,5.749683058,53.7989305,3000,0.391291,1.548642,0.252667175
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.2024115,41.66840159,236.2991585,303.9710415,3000,0.398684,1.533956,0.25990576
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.1605234,41.21164911,20.01674661,317.161114,3000,1.324669,1.619545,0.81792664
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.5193979,41.85259662,352.7911837,359.3616647,3000,0.194997,1.493443,0.13056876
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.1468232,41.13783983,281.9867739,296.1940944,3000,0.071009,1.495923,0.047468352
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.5733924,41.35280124,349.9423548,352.6920606,3000,0.192007,1.516385,0.126621537
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.5474118,41.71675413,116.728375,216.6665323,3000,0.533001,1.539473,0.346223026
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.2665758,41.10181432,294.5058059,335.4462063,3000,0.341003,1.485885,0.22949488
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.17654506,28.33507726,185.1951878,354.7696893,3010,0.735671,1.534265,0.47949409
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.82953666,28.10640954,87.65213964,212.4272371,3010,0.702805,1.470794,0.477840541
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.66052318,28.21672788,334.2515529,341.2048579,3010,0.186004,1.46916,0.126605679
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.69630235,28.20124139,11.69054945,269.4858938,3010,1.017341,1.518373,0.670020476
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.47049176,28.43738885,334.4863888,346.3041952,3010,0.190642,1.443918,0.132031043
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.13443984,28.88825905,257.4780917,353.4573734,3010,0.507558,1.446267,0.350943498
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.18484311,28.32385925,175.9723011,304.4769663,3010,0.75012,1.48523,0.505053089
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.70695726,28.29138699,347.2077333,350.5864274,3010,0.204,1.439556,0.141710361
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.75806474,28.88027133,311.6928198,352.38549,3010,0.267122,1.532768,0.174274254
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.51603415,28.56578507,286.5971704,315.0422177,3010,0.301998,1.519509,0.198747095
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.754069,34.73610635,31.56609863,105.4135401,3010,0.514516,1.526023,0.337161367
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.4108704,34.3998231,190.9376117,270.8402829,3010,0.561024,1.575355,0.356125445
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.6188514,34.72456974,170.7264459,343.4905563,3010,0.97095,1.527815,0.635515426
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.8051551,34.74420012,24.14033947,44.41277529,3010,0.128003,1.517317,0.084361409
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.2186122,34.88180764,304.4923509,343.8331694,3010,0.358667,1.501985,0.238795328
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.6789612,34.5743274,58.92302476,286.2063731,3010,1.073099,1.580855,0.678809252
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.3655127,34.62912931,197.5697303,352.8372357,3010,0.750596,1.579406,0.475239425
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.7457352,34.46103013,298.2786983,327.0238236,3010,0.302584,1.486439,0.203563012
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.2379457,34.51997456,120.244905,225.8812967,3010,0.613588,1.524017,0.402612307
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.7369595,34.80580196,24.17299748,133.8478218,3010,0.590685,1.525474,0.387214072
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.3222632,41.77633679,115.5170339,217.8829216,3010,0.549622,1.531854,0.35879529
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.8410132,41.20994467,300.2556141,332.5641915,3010,0.308265,1.538321,0.200390556
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.5146928,41.21413131,126.8542851,178.1159037,3010,0.302961,1.520358,0.199269514
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.6903804,41.09835281,284.9730129,333.0905096,3010,0.37118,1.512721,0.245372412
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.5070748,41.10361035,131.543836,173.2249775,3010,0.301547,1.548959,0.194677199
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.6465719,41.82667729,46.65149432,318.8105433,3010,1.182168,1.57182,0.752101386
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.8942954,41.11955932,13.25211423,14.82038137,3010,0.024001,1.517635,0.015814738
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.4960325,41.57180789,64.9254121,114.1873778,3010,0.409112,1.546783,0.264492175
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.4262827,41.53568416,334.1923828,346.9367716,3010,0.197003,1.494026,0.13186049
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.5287959,41.79609916,240.3395548,343.9876497,3010,0.577982,1.520934,0.380017805
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.10034435,28.52008468,0.474998705,260.5967124,3020,1.015327,1.460482,0.695199941
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.66199187,28.85616873,118.0375868,304.4905136,3020,0.825013,1.496003,0.551478172
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.259749,28.21441241,253.3367421,356.7736696,3020,0.577764,1.447369,0.39918224
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.77038085,28.21553834,332.5416598,336.2231533,3020,0.150009,1.454519,0.103133063
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.84588062,28.64816178,250.5940175,252.1719289,3020,0.199998,1.47914,0.135212353
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.84630214,28.83975197,318.9428023,338.1973372,3020,0.188914,1.509359,0.125161741
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.51833314,28.57006683,58.50080251,330.3210892,3020,1.122209,1.523725,0.736490508
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.13526087,28.56125184,200.6582947,346.9021632,3020,0.632256,1.462425,0.432333966
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.37635972,28.33768429,91.43002805,208.0166122,3020,0.558575,1.505222,0.37109144
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.87412756,28.81554211,149.1654085,203.4044223,3020,0.397945,1.484741,0.268023177
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.3491696,34.13669476,216.2514006,353.8418384,3020,0.721074,1.556802,0.463176435
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.4641213,34.80933461,74.07908025,94.52701502,3020,0.392888,1.487498,0.264126742
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.2622999,34.15687605,257.1313621,297.7330794,3020,0.385725,1.498422,0.257420807
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.2991269,34.81076459,49.43134474,149.53403,3020,0.583618,1.537202,0.37966253
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.8078696,34.36426357,346.030888,352.6708099,3020,0.199411,1.496238,0.13327492
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.8928479,34.65386237,140.7304129,280.3161946,3020,0.79578,1.578574,0.504113206
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.566354,34.41937657,149.4177743,270.6624496,3020,0.79721,1.555819,0.512405363
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.6715636,34.38527595,152.4315705,272.9685161,3020,0.792192,1.529598,0.517908627
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.5785954,34.60203612,91.67398794,115.5408337,3020,0.099,1.511389,0.06550266
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.3866955,34.57498737,336.4193119,349.1200328,3020,0.199593,1.492842,0.133700016
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.5493321,41.39111742,101.1533515,355.1581068,3020,1.187952,1.607345,0.739077174
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.194205,41.22371463,347.0728436,350.7601036,3020,0.193001,1.492901,0.129279169
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.6831817,41.38145532,94.45405796,191.9846944,3020,0.582543,1.5152,0.384466077
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.8161478,41.59768131,251.8494098,285.0055335,3020,0.412622,1.52136,0.271219172
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.323935,41.63582966,293.1756786,334.7837859,3020,0.326702,1.512091,0.216059748
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.7283288,41.55457414,119.7566345,226.2335074,3020,0.628216,1.537046,0.40871646
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.44801,41.54209583,150.0806332,158.8900663,3020,0.206001,1.518975,0.135618427
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.1893416,41.17617926,136.9414621,234.7265262,3020,0.510002,1.516926,0.336207567
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.6467369,41.68941981,324.8484352,342.9040839,3020,0.200998,1.517266,0.132473805
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.1689568,41.3190011,164.4973944,270.4220417,3020,0.864033,1.529937,0.564750705
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.58963866,28.20770611,32.3404284,82.61578087,3030,0.274605,1.449206,0.189486519
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.18148416,28.642273,217.5981358,302.6688289,3030,0.456666,1.511759,0.302075926
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.26355187,28.73425022,351.9069754,357.5597289,3030,0.173001,1.415377,0.122229625
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.23217946,28.2900204,165.8332229,248.4068969,3030,0.489613,1.490493,0.32849064
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.81151612,28.32166566,25.96762007,119.8276691,3030,0.49266,1.53245,0.321485203
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.41689182,28.4120726,131.9546289,262.8362839,3030,0.644973,1.516453,0.425316841
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.66435375,28.89510349,165.5391786,295.0972226,3030,0.75273,1.486858,0.506255473
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.21565382,28.84353763,339.2980327,354.8755937,3030,0.164006,1.464008,0.112025344
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.16291768,28.87750303,195.0426369,315.7495193,3030,0.553094,1.45005,0.381430985
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.74605884,28.15781152,148.1182559,293.020482,3030,0.776313,1.519738,0.510820286
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.6175335,34.3849279,137.1423229,299.9219321,3030,0.840184,1.536296,0.546889402
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.8096028,34.61816913,241.186272,309.8629643,3030,0.399672,1.511658,0.264393137
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.1685717,34.33959954,161.8796754,337.6001504,3030,0.985782,1.550141,0.635930538
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.8434897,34.76377748,6.627633179,105.7392269,3030,0.589156,1.554911,0.378900143
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.7342338,34.4615311,93.96075701,270.9007676,3030,1.016849,1.549507,0.65624034
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.6908341,34.24157601,319.9129253,324.6370384,3030,0.190999,1.480291,0.129028009
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.7530457,34.28921373,162.7412435,261.2667722,3030,0.560087,1.545015,0.362512338
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.6401601,34.56580887,322.0435837,356.8288685,3030,0.204115,1.548096,0.131849058
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.219654,34.44861447,24.43151939,86.4045816,3030,0.338617,1.524765,0.222078156
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.2104958,34.15698786,56.92916416,173.1111678,3030,0.610298,1.568892,0.38899937
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.1168511,41.71439974,101.9725215,255.0041394,3030,0.770653,1.529817,0.503755024
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.7023221,41.53193565,141.3010188,305.6115466,3030,0.834107,1.594921,0.522977
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.5242516,41.78244464,167.5560733,303.2451917,3030,0.822169,1.531255,0.536924941
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.5916293,41.86155271,225.4037873,287.5934866,3030,0.396584,1.534768,0.258399967
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.8702604,41.59519534,190.5753212,325.8110552,3030,0.699623,1.578538,0.443209476
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.7773047,41.53474978,253.0525205,323.738785,3030,0.509999,1.51332,0.337006714
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.8049293,41.31025539,208.8871436,278.3594498,3030,0.509639,1.527027,0.3337459
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.4350403,41.62141586,198.7385946,239.3586363,3030,0.343,1.530433,0.224119579
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.3577476,41.10301746,160.1952713,248.7430809,3030,0.54279,1.552355,0.349655845
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.288986,41.80346726,234.7259056,275.1368337,3030,0.396547,1.536078,0.25815551
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.70012211,28.36447813,282.9008553,308.3937853,3040,0.150999,1.457031,0.10363472
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.12812414,28.11612019,90.10475743,251.8019728,3040,0.677001,1.464983,0.462122086
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.80003779,28.59361388,185.9474776,223.2696152,3040,0.181001,1.488372,0.121610054
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.16171807,28.30420561,267.4136868,332.7241831,3040,0.439652,1.453626,0.302451937
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.81034644,28.82683317,240.6343448,342.9778594,3040,0.539628,1.454227,0.371075492
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.40009045,28.25516955,48.81927643,254.851792,3040,0.842214,1.530332,0.550347245
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.58935514,28.2504063,72.0974241,131.2893689,3040,0.374003,1.455785,0.256908129
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.36427238,28.28907507,49.18416461,117.033127,3040,0.378206,1.465443,0.258083051
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.4858276,28.37861956,260.9222446,351.5443793,3040,0.56202,1.519198,0.369945195
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.51943677,28.51760206,102.3052935,177.0364641,3040,0.344195,1.498977,0.229619934
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.3160205,34.12452629,309.4322255,331.6390359,3040,0.307615,1.499148,0.205193216
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.820811,34.7439462,171.8682569,209.4022829,3040,0.398648,1.554242,0.256490302
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.68749,34.29952395,36.54149203,263.5455553,3040,1.107442,1.576892,0.702294133
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.1854734,34.70499115,107.0882598,300.0119836,3040,0.971006,1.588207,0.61138504
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.4761255,34.44462253,359.9517667,359.9910908,3040,0.186171,1.507281,0.123514461
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.6118819,34.23064155,135.2870538,153.6785281,3040,0.199275,1.539263,0.129461307
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.3156246,34.66616304,316.1693073,328.8646124,3040,0.194998,1.527893,0.127625429
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.3649737,34.75717201,12.33242184,23.13638077,3040,0.067001,1.499927,0.044669507
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.2109259,34.88039381,263.524162,349.8580016,3040,0.562689,1.531961,0.36729982
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.896482,34.54589518,327.6747665,336.3474708,3040,0.196386,1.523625,0.128893921
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.542222,41.44866211,251.4968205,332.8565415,3040,0.513015,1.526206,0.336137455
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.3941867,41.10494212,14.76472676,359.3428631,3040,1.448113,1.594877,0.907977857
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.5348344,41.82223252,102.6595316,117.9164824,3040,0.158573,1.505303,0.105342911
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.3483559,41.86877239,95.7886436,170.0486365,3040,0.381012,1.554504,0.245101975
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.5907107,41.63948845,170.5554055,185.4299699,3040,0.390514,1.536654,0.25413268
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.439713,41.41205355,310.3648022,332.9029367,3040,0.309576,1.506367,0.205511671
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.1507771,41.38408041,321.8248417,351.3090552,3040,0.201969,1.50828,0.133906834
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.190803,41.55602701,44.05716531,251.9142244,3040,1.089712,1.581051,0.689232669
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.7595471,41.61236119,94.17142842,117.351158,3040,0.186106,1.498141,0.124224622
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.1718201,41.23516722,9.549631898,212.8240941,3040,1.043502,1.557086,0.670163369
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.14711941,28.43660024,351.4981222,353.117162,3050,0.148,1.452191,0.101914968
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.33556534,28.12083609,305.2698901,321.3701795,3050,0.260009,1.488702,0.174654834
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.29768014,28.75701297,101.745683,284.7432943,3050,0.889649,1.527433,0.582447152
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.48299958,28.13611704,170.1780392,344.3618735,3050,0.88871,1.516918,0.585865551
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.50110908,28.85305751,325.9260317,338.182132,3050,0.187521,1.474998,0.127133054
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.59153179,28.12691916,275.4078939,283.0849243,3050,0.030845,1.429336,0.02157995
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.70641742,28.70587972,171.7677857,224.6795814,3050,0.387122,1.477134,0.262076426
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.27837046,28.27880034,259.1702984,297.8466281,3050,0.385702,1.458778,0.264400752
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.21588196,28.81573478,263.8390626,355.2335616,3050,0.576666,1.43842,0.400902379
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.68189387,28.17745727,11.62086217,225.4066331,3050,0.901782,1.523741,0.591821051
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.8855748,34.20950225,99.68142683,107.8157158,3050,0.035999,1.527504,0.023567205
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.8262106,34.55489656,25.07761381,196.8472569,3050,0.978252,1.544095,0.633543921
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.4013373,34.59993344,240.1980696,271.3551459,3050,0.390906,1.519327,0.257288918
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.4802137,34.186217,149.0090603,279.1846365,3050,0.83465,1.547763,0.539262148
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.7034649,34.80308117,359.5117818,359.7035646,3050,0.186003,1.507946,0.123348581
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.57377,34.40750992,146.7051849,246.6103961,3050,0.542518,1.555493,0.348775597
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.4768911,34.67904465,50.6345528,190.3066259,3050,0.812784,1.526725,0.532370925
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.2777583,34.62413999,288.7815859,327.198749,3050,0.34157,1.511094,0.22604153
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.5235853,34.57439729,110.4011666,119.2256015,3050,0.122023,1.529245,0.07979297
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.3876943,34.82379332,119.1214236,287.4479974,3050,0.91264,1.548593,0.589334964
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.4955858,41.18046544,317.7724723,336.2604416,3050,0.201727,1.506753,0.13388193
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.3250027,41.26822564,86.94944293,175.5629801,3050,0.601167,1.508815,0.398436521
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.4532096,41.15899825,188.6671401,339.9777208,3050,0.745578,1.514838,0.492183323
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.6217121,41.27655827,263.7710035,352.9290368,3050,0.594011,1.533751,0.387292983
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.1306316,41.88633817,88.65677431,333.4083696,3050,1.193901,1.607084,0.74289894
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.6169013,41.54674698,234.1708933,287.7650848,3050,0.397479,1.546515,0.257015936
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.282724,41.45641474,258.8865384,328.7120335,3050,0.510139,1.526663,0.334152986
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.8560908,41.84364483,324.6248839,326.3894731,3050,0.191601,1.515663,0.126413985
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.4703246,41.53725184,70.78150848,197.6846297,3050,0.80526,1.563723,0.514963328
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.859403,41.32591361,120.2351708,264.8458896,3050,0.704138,1.555897,0.452560806
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.42568096,28.52569412,299.6888672,336.4535014,3060,0.259995,1.452546,0.17899261
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.88432662,28.10633954,268.2944654,352.1466608,3060,0.551044,1.472426,0.374242237
