DEM数据文件,经度,纬度,起始角度,终止角度,视点高度,SPDERL算法整体错误率,参考线改进后算法整体错误率,总个数,pderl误差数量,optrl误差数量,可视率,精度增量
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.7593056,41.60319444,107.3812432,284.4355546,60,0.011415525,0.011225266,10512,120,118,0.581145358,0.000190259
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.64125,41.10319444,16.04023227,188.5215802,1900,0.000661939,0.000472813,10575,7,5,0.787801418,0.000189125
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.5551389,41.03458333,16.87737225,216.5909449,2100,0.000189125,0,10575,2,0,0.904775414,0.000189125
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.79180556,28.37652778,15.38969452,224.1748647,4890,0.000189125,0,10575,2,0,0.956973995,0.000189125
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.4809722,41.78347222,16.74149429,182.4361439,4450,0.002171655,0.001982816,10591,23,21,0.764328203,0.00018884
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.7981944,41.04069444,103.1601774,282.6429565,3860,0.0001882,0,10627,2,0,0.813117531,0.0001882
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.4556944,34.17486111,9.293672219,198.1042953,3300,0.000279616,9.32E-05,10729,3,1,0.840432473,0.000186411
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.26125,28.64125,9.932076784,206.1598811,3830,0.0002792,9.31E-05,10745,3,1,0.866449511,0.000186133
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.1218056,34.68236111,5.916103793,218.0674655,210,0.002573293,0.002389486,10881,28,26,0.920319824,0.000183807
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.97958333,28.18291667,243.11383,320.9570722,1780,0.000362911,0.000181455,5511,2,1,0.661223009,0.000181455
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.7568056,34.91430556,238.439063,326.0729127,2990,0.000181455,0,5511,1,0,0.774814008,0.000181455
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.2145833,34.63902778,238.4066154,320.4922295,4940,0.000181455,0,5511,1,0,0.715841045,0.000181455
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.67236111,28.94458333,40.54459016,109.9336587,510,0.000902039,0.000721631,5543,5,4,0.4299116,0.000180408
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.82625,41.83819444,164.3268727,231.1730762,30,0.00071736,0.00053802,5576,4,3,0.141678623,0.00017934
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.2945833,41.90208333,169.5797538,236.4351356,440,0.0008967,0.00071736,5576,5,4,0.589490674,0.00017934
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.0231944,34.30263889,157.6198885,236.6810471,760,0.00035868,0.00017934,5576,2,1,0.678622669,0.00017934
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.7673611,34.39763889,153.6712304,237.3362537,960,0.00035868,0.00017934,5576,2,1,0.716284075,0.00017934
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.9184722,41.41708333,120.0416898,185.7019914,1100,0.0017934,0.00161406,5576,10,9,0.585007174,0.00017934
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.8684722,41.66930556,172.5665913,230.6508427,1230,0.00125538,0.00107604,5576,7,6,0.506456241,0.00017934
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.0284722,41.18625,241.4744808,325.2307111,1450,0.00017934,0,5576,1,0,0.729555237,0.00017934
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.8701389,41.76236111,127.8108216,324.7630282,1470,0.00017934,0,11152,2,0,0.892485653,0.00017934
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.56847222,28.64319444,139.7209791,226.9999432,2160,0.00035868,0.00017934,5576,2,1,0.699784792,0.00017934
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.75125,28.37430556,134.513023,201.9627337,2170,0.00035868,0.00017934,5576,2,1,0.546807747,0.00017934
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.40791667,28.66847222,121.0951104,324.3687925,2280,0.0008967,0.00071736,11152,10,8,0.919565997,0.00017934
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.90875,28.59486111,36.510238,95.14506296,2390,0.00035868,0.00017934,5576,2,1,0.522058824,0.00017934
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.95125,41.23875,146.331545,227.5949225,2560,0.00017934,0,5576,1,0,0.673601148,0.00017934
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.32875,28.96097222,173.7233484,240.9270808,2760,0.00161406,0.00143472,5576,9,8,0.602403156,0.00017934
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.81125,41.35013889,117.6779959,213.0520825,3050,0.00017934,0,5576,1,0,0.817790531,0.00017934
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.7884722,41.63708333,127.7046502,187.6018757,3100,0.00125538,0.00107604,5576,7,6,0.523672884,0.00017934
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.3648611,34.64152778,122.5175036,210.8752477,3290,0.00017934,0,5576,1,0,0.753766141,0.00017934
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.3804167,41.40791667,124.8049153,211.1458011,4110,0.00017934,0,5576,1,0,0.738163558,0.00017934
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.15902778,28.05819444,87.82136851,151.0708678,4270,0.004662841,0.004483501,5576,26,25,0.577116212,0.00017934
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.38347222,28.72708333,34.60494448,95.81608071,4440,0.00017934,0,5576,1,0,0.546807747,0.00017934
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.3993056,34.40236111,222.3031255,309.1488404,1300,0.000178317,0,5608,1,0,0.75053495,0.000178317
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.0276389,34.31375,219.0641504,307.747898,1330,0.000178317,0,5608,1,0,0.774072753,0.000178317
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.23486111,28.38458333,214.5192847,303.0252337,3570,0.000178317,0,5608,1,0,0.773537803,0.000178317
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.7620833,34.42680556,134.0433933,211.4011616,4040,0.000178317,0,5608,1,0,0.629101284,0.000178317
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.36791667,28.24319444,152.5885552,238.1567311,4900,0.000178317,0,5608,1,0,0.72628388,0.000178317
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.9318056,41.70819444,209.801596,308.2916189,4900,0.000178317,0,5608,1,0,0.8739301,0.000178317
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.44930556,28.10791667,76.37940213,144.5260948,3480,0.00070922,0.000531915,5640,4,3,0.585283688,0.000177305
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.9348611,34.75347222,53.94144321,141.660203,2440,0.000176305,0,5672,1,0,0.75528914,0.000176305
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.6226389,34.21208333,57.69091897,137.4420674,4110,0.000176305,0,5672,1,0,0.668370945,0.000176305
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.44486111,28.34319444,114.2366923,327.1438337,4680,0.000174019,0,11493,2,0,0.938049247,0.000174019
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.28208333,28.40763889,105.0438846,317.7619214,50,0.012431413,0.012259945,11664,145,143,0.281121399,0.000171468
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.46986111,28.91291667,111.9304266,213.9640626,4280,0.000169033,0,5916,1,0,0.842123056,0.000169033
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.0576389,34.55819444,100.8484154,332.6778508,270,0.000591516,0.000422511,11834,7,5,0.97853642,0.000169005
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.24597222,28.55763889,111.3870825,203.3643965,1110,0.001183032,0.001014027,5917,7,6,0.688017576,0.000169005
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.6984722,34.03430556,232.5648974,340.5927187,2870,0.000169005,0,5917,1,0,0.894372148,0.000169005
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.76291667,28.14319444,158.2767097,249.5770324,3510,0.000338009,0.000169005,5917,2,1,0.740916005,0.000169005
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.7815278,34.78375,178.6887639,246.1335126,4680,0.007267196,0.007098192,5917,43,42,0.580023661,0.000169005
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.9168056,41.87819444,229.5160014,340.2833313,4680,0.000169005,0,5917,1,0,0.924961974,0.000169005
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.1940278,41.06569444,25.88791569,124.8622803,110,0.002188921,0.002020542,5939,13,12,0.321266206,0.000168379
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.9220833,41.62263889,112.872035,199.0200721,2350,0.000336757,0.000168379,5939,2,1,0.694729752,0.000168379
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.4784722,34.20597222,199.2389768,314.9249364,3770,0.000167785,0,5960,1,0,0.977852349,0.000167785
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.4448611,34.12458333,111.0334729,214.6784978,3240,0.000167196,0,5981,1,0,0.846179569,0.000167196
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.9515278,41.26652778,110.5717462,218.541962,4490,0.000167196,0,5981,1,0,0.874602909,0.000167196
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.8923611,34.79819444,149.0658776,254.4115421,820,0.000164258,0,6088,1,0,0.824408673,0.000164258
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.09291667,28.69208333,168.6821966,254.0854523,1430,0.00131406,0.001149803,6088,8,7,0.657030223,0.000164258
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.5954167,34.66958333,232.2937216,342.5980403,1440,0.000164258,0,6088,1,0,0.885840999,0.000164258
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.3959722,34.48513889,241.1893642,348.6523222,3520,0.000163265,0,6125,1,0,0.838367347,0.000163265
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.2334722,34.85708333,18.20968467,117.8277176,160,0.008127438,0.007964889,6152,50,49,0.744148244,0.000162549
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.3665278,41.90958333,167.5913918,258.5391453,380,0.004684976,0.004523425,6190,29,28,0.691276252,0.000161551
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.6923611,41.04097222,80.85654014,166.9269957,4970,0.000969305,0.000807754,6190,6,5,0.67641357,0.000161551
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.2743056,34.65097222,193.3374196,306.8459353,2520,0.000160205,0,6242,1,0,0.888817687,0.000160205
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.8679167,34.56513889,12.19156066,121.2790476,1780,0.000159898,0,6254,1,0,0.837224177,0.000159898
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.8073611,34.71180556,59.5557821,167.4843536,3370,0.000158579,0,6306,1,0,0.829844592,0.000158579
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.60958333,28.94375,83.86036564,171.6649644,2660,0.001426986,0.001268432,6307,9,8,0.675598541,0.000158554
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.8490278,41.76069444,8.780595505,124.0260467,1660,0.000158303,0,6317,1,0,0.85610258,0.000158303
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.41847222,28.63541667,8.718678196,123.3761416,220,0.014088966,0.013930663,6317,89,88,0.731834732,0.000158303
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.8429167,41.54541667,55.63501144,169.036635,1530,0.001265422,0.001107245,6322,8,7,0.847042075,0.000158178
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.25875,28.51902778,10.10481934,124.8399113,750,0.00933249,0.009174312,6322,59,58,0.770167668,0.000158178
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.7718056,41.31986111,160.5728506,263.1656559,3940,0.000313873,0.000156937,6372,2,1,0.760828625,0.000156937
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.2918056,34.82875,187.8798667,311.3563159,710,0.00015625,0,6400,1,0,0.94734375,0.00015625
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.29958333,28.15430556,61.98798128,171.2926927,4480,0.000155618,0,6426,1,0,0.81870526,0.000155618
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.1318056,41.56569444,94.80045326,210.8693585,850,0.000155594,0,6427,1,0,0.854675587,0.000155594
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.64958333,28.80541667,173.1052398,264.8898969,1590,0.000155424,0,6434,1,0,0.677339136,0.000155424
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.08875,41.68569444,233.3766092,357.3905626,2530,0.000155255,0,6441,1,0,0.916006831,0.000155255
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.0348611,34.92069444,161.35528,265.8524186,4450,0.000309981,0.000154991,6452,2,1,0.762554247,0.000154991
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.57958333,28.90236111,4.106025157,106.0634411,3920,0.000464612,0.000309741,6457,3,2,0.735945486,0.000154871
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.5593056,41.96402778,135.6591122,262.6312188,1540,0.000154703,0,6464,1,0,0.973081683,0.000154703
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.3501389,41.96652778,185.2578971,299.6853329,3130,0.000154631,0,6467,1,0,0.846915107,0.000154631
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.23291667,28.64041667,84.42566236,176.1592214,3650,0.000154631,0,6467,1,0,0.673418896,0.000154631
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.4748611,41.10430556,88.80544366,176.3030474,4100,0.007262052,0.00710754,6472,47,46,0.658374536,0.000154512
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.5090278,34.83291667,176.2497754,266.3719996,1510,0.000154416,0,6476,1,0,0.663372452,0.000154416
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.9229167,41.93819444,146.258349,267.0793894,4690,0.000153941,0,6496,1,0,0.874538177,0.000153941
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.0423611,34.65958333,92.16150676,180.2509161,4390,0.000153351,0,6521,1,0,0.659561417,0.000153351
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.5206944,34.89069444,86.95759984,279.3420938,460,0.001530339,0.001377305,13069,20,18,0.694850409,0.000153034
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.88902778,28.97069444,142.7290638,268.8112436,780,0.001678108,0.001525553,6555,11,10,0.730892449,0.000152555
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.1606944,34.57708333,69.15861362,299.6708359,1420,0.000303076,0.000151538,13198,4,2,0.822321564,0.000151538
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.23375,41.83319444,46.22452819,301.4544652,2780,0.000227307,7.58E-05,13198,3,1,0.923170177,0.000151538
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.1956944,41.48847222,109.6813321,236.4210592,100,0.004754358,0.004610287,6941,33,32,0.686356433,0.000144071
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.52513889,28.56791667,37.36748569,293.3853322,3520,0.000211416,7.05E-05,14190,3,1,0.872938689,0.000140944
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.2148611,41.94875,132.8368482,253.0604516,2920,0.000140292,0,7128,1,0,0.833894501,0.000140292
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.7981944,41.13208333,2.686042557,290.2842779,1460,0.000198834,6.63E-05,15088,3,1,0.913639979,0.000132556
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.09708333,28.12013889,115.7847287,269.2012465,4780,0.00012604,0,7934,1,0,0.951222586,0.00012604
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.0759722,34.24902778,83.59350283,181.0733596,1540,0.000110632,0,9039,1,0,0.514437438,0.000110632
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.2456944,34.47125,65.89873389,206.9036248,1870,0.000110632,0,9039,1,0,0.711693771,0.000110632
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.72986111,28.12736111,86.57460276,224.4569953,2370,0.000110632,0,9039,1,0,0.728841686,0.000110632
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.46819444,28.86680556,51.15373554,209.8824468,2790,0.000221263,0.000110632,9039,2,1,0.815245049,0.000110632
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.9620833,34.46375,70.13691896,207.207803,3430,0.000110632,0,9039,1,0,0.692333223,0.000110632
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.3593056,41.20930556,53.08849189,188.0569428,3530,0.000110632,0,9039,1,0,0.699634915,0.000110632
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.80208333,28.92097222,78.21895773,203.7706429,4350,0.000110632,0,9039,1,0,0.637459896,0.000110632
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.42625,28.17597222,69.77464477,213.3869374,3640,0.000109087,0,9167,1,0,0.729900731,0.000109087
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.27541667,28.63986111,66.6741492,186.7882354,4210,0.000109087,0,9167,1,0,0.615141268,0.000109087
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.84319444,28.07486111,77.20512247,216.7340285,4300,0.000327261,0.000218174,9167,3,2,0.717028472,0.000109087
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.5309722,34.05513889,65.0621468,190.1057485,4350,0.000109087,0,9167,1,0,0.637395004,0.000109087
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.4706944,34.36736111,66.22943373,232.2356791,480,9.94E-05,0,10063,1,0,0.782867932,9.94E-05
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.1151389,41.42680556,72.33294464,225.0874046,930,9.94E-05,0,10063,1,0,0.710722449,9.94E-05
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.50236111,28.18263889,82.37296235,237.0151265,3780,9.94E-05,0,10063,1,0,0.745403955,9.94E-05
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.7784722,41.87513889,85.12155127,238.0434117,3990,9.94E-05,0,10063,1,0,0.745205207,9.94E-05
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.1568056,41.72430556,64.80796966,235.4638483,4180,9.94E-05,0,10063,1,0,0.815661334,9.94E-05
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.0184722,41.28319444,68.98445251,235.3627341,4200,9.94E-05,0,10063,1,0,0.796184041,9.94E-05
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.68902778,28.19319444,48.67382877,233.6892126,4640,9.94E-05,0,10063,1,0,0.885223095,9.94E-05
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.5898611,34.92097222,28.81738524,223.2525877,1370,9.91E-05,0,10095,1,0,0.94858841,9.91E-05
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.6181944,34.49763889,35.35821094,185.5253709,1820,9.91E-05,0,10095,1,0,0.734720158,9.91E-05
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.22930556,28.70319444,38.15156099,224.5921499,3710,0.000396236,0.000297177,10095,4,3,0.897870233,9.91E-05
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.1268056,34.36375,41.79788847,222.7294904,3850,9.91E-05,0,10095,1,0,0.870034671,9.91E-05
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.42125,28.36847222,35.48353996,211.6110842,4040,9.91E-05,0,10095,1,0,0.84021793,9.91E-05
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.0840278,41.65680556,31.85320949,206.749866,4650,9.91E-05,0,10095,1,0,0.835661218,9.91E-05
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.86486111,28.85375,128.8004673,286.4063715,2970,0.000197472,9.87E-05,10128,2,1,0.760663507,9.87E-05
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.47569444,28.75736111,125.1490611,288.400193,4830,0.000197472,9.87E-05,10128,2,1,0.789198262,9.87E-05
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.6768056,34.60958333,67.50934198,233.9825099,2220,9.81E-05,0,10191,1,0,0.798351487,9.81E-05
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.14097222,28.11958333,87.29100635,235.2741374,2630,0.002453145,0.002355019,10191,25,24,0.72240212,9.81E-05
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.6765278,41.96652778,26.26859823,216.539501,3370,9.59E-05,0,10426,1,0,0.885094955,9.59E-05
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.15069444,28.73041667,18.63116008,183.9475306,3330,9.57E-05,0,10447,1,0,0.782999904,9.57E-05
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.9223611,41.46263889,116.5186297,300.9082139,2970,9.55E-05,0,10469,1,0,0.863597287,9.55E-05
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.5834722,34.74263889,113.0647019,283.0784607,4260,0.00028656,0.00019104,10469,3,2,0.800362976,9.55E-05
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.6198611,34.97569444,18.09760679,184.7222933,680,9.41E-05,0,10623,1,0,0.775110609,9.41E-05
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.19569444,28.74847222,13.53723561,223.5506361,4590,9.32E-05,0,10729,1,0,0.958430422,9.32E-05
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.2881944,34.94069444,100.7423082,284.3261796,3200,0.000185014,9.25E-05,10810,2,1,0.826641998,9.25E-05
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.08763889,28.22430556,97.23498572,296.5455422,4720,9.18E-05,0,10896,1,0,0.880506608,9.18E-05
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.7629167,41.93541667,2.224047405,220.2561085,660,9.14E-05,0,10940,1,0,0.953656307,9.14E-05
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.3120833,41.39125,94.33915302,298.2247308,800,0.001635769,0.001544893,11004,18,17,0.863685932,9.09E-05
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.2881944,34.56875,0.577284136,195.1044561,1250,0.000271346,0.000180897,11056,3,2,0.833122287,9.04E-05
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.66430556,28.08236111,92.30847642,304.2352724,4740,0.000180717,9.04E-05,11067,2,1,0.920845758,9.04E-05
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.9323611,34.33736111,21.80840858,242.9552227,2460,8.72E-05,0,11471,1,0,0.965826868,8.72E-05
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.6206944,41.55708333,23.13752911,231.0675016,3910,8.72E-05,0,11471,1,0,0.905849534,8.72E-05
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.1840278,41.71541667,30.53655923,252.207471,2310,8.60E-05,0,11631,1,0,0.952282693,8.60E-05
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.11097222,28.44625,18.31083404,230.096468,1950,0.000257577,0.000171718,11647,3,2,0.904181334,8.59E-05
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.2079167,34.84791667,3.022438953,236.5236258,1940,8.29E-05,0,12062,1,0,0.95581164,8.29E-05
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.0904167,34.06319444,15.5407255,255.5308224,3260,8.26E-05,0,12111,1,0,0.975641978,8.26E-05
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.27847222,28.75652778,39.26831947,294.9796094,1960,0.002838289,0.002767331,14093,40,39,0.825303342,7.10E-05
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.2048611,34.11541667,72.02739652,321.2267589,750,0.000283186,0.000212389,14125,4,3,0.857061947,7.08E-05
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.6270833,34.54347222,87.73783993,322.944436,180,0.005226727,0.005156095,14158,74,73,0.797358384,7.06E-05
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.2443056,34.27986111,32.12880857,298.3376197,4230,0.000140944,7.05E-05,14190,2,1,0.910077519,7.05E-05
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.91180556,28.20236111,89.72434317,325.4688512,3490,0.004651163,0.004580691,14190,66,65,0.823749119,7.05E-05
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.89125,28.13652778,46.08749756,331.1933815,4940,0.000140311,7.02E-05,14254,2,1,0.983373088,7.02E-05
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.46097222,28.44263889,63.42472538,343.3461537,4710,0.000135888,6.79E-05,14718,2,1,0.9228156,6.79E-05
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.3834722,41.40986111,51.67487443,354.3043256,4230,0.000132293,6.61E-05,15118,2,1,0.966860696,6.61E-05
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.20875,41.36069444,350.5778139,353.4017381,10,0,0,2406,0,0,0,0
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.80513889,28.92541667,34.34486679,131.2964919,20,0,0,5640,0,0,0.014361702,0
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.8851389,34.93847222,65.26603505,113.064106,20,0.000433276,0.000433276,4616,2,2,0.188908146,0
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.55875,41.81375,348.2542671,348.5345242,40,0,0,2342,0,0,0,0
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.6259722,41.48180556,357.4800848,358.5247548,50,0,0,2406,0,0,0.002078138,0
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.0206944,34.41597222,330.1587641,356.8392936,60,0.007890365,0.007890365,2408,19,19,0.35589701,0
